pickup_date,trip_distance,fare_amount,tip_amount,PULocationID,DOLocationID,total_amount,payment_type
2021-12-22,468115.64999999997,63828.88,4368.99,341101,429550,76308.9,3512.0
2021-12-23,315247.91000000003,63022.89,4364.57,331591,423297,75060.78,3534.0
2021-12-24,938240.96,46944.36,3085.64,246023,315230,55434.72,2856.0
2021-12-25,388914.96,32414.04,2064.34,151991,197659,38213.88,1475.0
2021-12-26,428150.96,40053.07,2247.53,206180,259459,47049.64,1932.0
2021-12-27,340031.62,36129.76,2751.88,218449,289244,43424.99,2829.0
2021-12-28,65687.52,39364.18,3107.3,220783,305345,47391.23,2857.0
2021-12-29,133273.99,39600.44,3480.64,230036,310732,48213.85,2930.0
2021-12-30,138802.01,44464.51,3802.51,250853,331564,53698.42,3182.0
2021-12-31,101936.39,38444.85,3314.81,215708,289111,46027.43,2877.0
